"Index","equity.value","market.value","loan"
2015-04-01,17412.4630919677,34826.304437679,17290.3304468896
2015-04-02,17419.4724341324,34833.3137798437,17290.3304468896
2015-04-07,17502.4800326925,35119.4275598801,17493.2337250877
2015-04-08,17500.7532706934,35117.700797881,17493.2337250877
2015-04-09,17452.9483906082,35069.8959177958,17493.2337250877
2015-04-10,17483.1868239569,35036.7458603554,17429.7817823559
2015-04-13,17499.6951175377,35053.2541539362,17429.7817823559
2015-04-14,17533.1744344286,35086.7334708271,17429.7817823559
2015-04-15,17537.4809548905,35028.3301312272,17367.0091496615
2015-04-16,17632.4866216147,35306.4455782965,17549.936003153
2015-04-17,17617.7866021117,35291.7455587935,17549.936003153
2015-04-20,17598.6763777959,35272.6353344777,17549.936003153
2015-04-21,17609.3963321439,35283.3552888256,17549.936003153
2015-04-22,17628.8360075751,35302.7949642569,17549.936003153
2015-04-23,17639.0082399803,35312.9671966621,17549.936003153
2015-04-24,17693.0469603541,35367.0059170359,17549.936003153
2015-04-27,17804.1502647544,35668.4151613313,17740.051827224
2015-04-28,17823.776160698,35660.0038578632,17711.9865625476
2015-04-29,17773.737846138,35673.5781876942,17775.5356578434
2015-04-30,17772.0512539799,35671.8915955361,17775.5356578434
2015-05-04,17757.3669950219,35657.2073365782,17775.5356578434
2015-05-05,17722.0564840622,35621.8968256185,17775.5356578434
2015-05-06,17716.9942676571,35616.8346092134,17775.5356578434
2015-05-07,17657.1793440929,35392.2839751325,17610.5707839277
2015-05-08,17753.4386075277,35488.5432385673,17610.5707839277
2015-05-11,17727.4085230511,35462.5131540907,17610.5707839277
2015-05-12,17768.89118891,35503.9958199496,17610.5707839277
2015-05-13,17832.3588279959,35734.1282288001,17777.0690554209
2015-05-14,17817.2947377418,35719.0641385461,17777.0690554209
2015-05-15,17836.7042885186,35738.4736893228,17777.0690554209
2015-05-18,17798.8757806151,35700.6451814193,17777.0690554209
2015-05-19,17776.3398758432,35678.1092766475,17777.0690554209
2015-05-20,17692.7963116574,35416.5116259722,17598.8367366127
2015-05-21,17778.0155701871,35440.4756750675,17537.5202106523
2015-05-22,17748.3494195485,35410.8095244289,17537.5202106523
2015-05-26,17708.1346733888,35370.5947782692,17537.5202106523
2015-05-27,17715.8190014322,35378.2791063126,17537.5202106523
2015-05-28,17657.7168375853,35320.1769424657,17537.5202106523
2015-05-29,17674.6264169205,35337.0865218009,17537.5202106523
2015-06-01,17692.2684302501,35354.7285351306,17537.5202106523
2015-06-02,17753.3286235104,35415.7887283909,17537.5202106523
2015-06-03,17712.8699307761,35375.3300356565,17537.5202106523
2015-06-04,17654.8687766933,35344.3242143414,17564.4885750555
2015-06-05,17600.0371103169,35123.6557788239,17398.4858031426
2015-06-09,17662.189309888,35124.198681281,17336.8148350605
2015-06-10,17712.3016756449,35384.875720903,17547.169154606
2015-06-11,17723.4750768613,35396.0491221195,17547.169154606
2015-06-12,17684.273338345,35356.8473836031,17547.169154606
2015-06-15,17671.3980431959,35343.9720884541,17547.169154606
2015-06-16,17675.7220059297,35348.2960511878,17547.169154606
2015-06-17,17700.3939286403,35372.9679738984,17547.169154606
2015-06-18,17699.8336628467,35372.4077081048,17547.169154606
2015-06-19,17675.5824975681,35428.6555029945,17627.5876962327
2015-06-23,17685.1567219888,35438.2297274152,17627.5876962327
2015-06-24,17692.4318673831,35445.5048728094,17627.5876962327
2015-06-25,17674.1810809405,35427.2540863669,17627.5876962327
2015-06-26,17578.7588614359,35085.2333058218,17380.7422897857
2015-06-29,17552.0477574521,35058.522201838,17380.7422897857
2015-06-30,17576.0757466289,35106.4146698777,17404.5829280104
2015-07-01,17499.7576028206,35030.0965260694,17404.5829280104
2015-07-02,17503.7843883184,35096.2272453762,17466.6248199275
2015-07-06,17418.5787223698,34687.7537155244,17143.0333645689
2015-07-07,17383.0652522186,34652.2402453732,17143.0333645689
2015-07-08,17251.351982643,34464.2541490819,17086.3262317256
2015-07-09,17325.7495795536,34636.6749351952,17184.1340670161
2015-07-10,17420.3345322709,34651.6668675845,17104.4613739952
2015-07-13,17410.5521191526,34641.8844544663,17104.4613739952
2015-07-14,17439.1528771156,34800.989107456,17234.8348955004
2015-07-15,17400.9809309313,34762.8171612717,17234.8348955004
2015-07-16,17417.3697276661,34779.2059580064,17234.8348955004
2015-07-17,17423.9471056786,34785.783336019,17234.8348955004
2015-07-20,17454.6550085084,34920.1610738108,17338.4011641937
2015-07-21,17488.7417246972,34954.2477899996,17338.4011641937
2015-07-22,17452.0320634654,34917.5381287678,17338.4011641937
2015-07-23,17477.1969525407,34942.7030178431,17338.4011641937
2015-07-24,17406.3618917335,34732.1042100859,17198.4975135932
2015-07-27,17337.8227794275,34718.1808155256,17253.0586701823
2015-07-28,17385.1502254904,34765.5082615885,17253.0586701823
2015-07-29,17412.7225100612,34793.0805461593,17253.0586701823
2015-07-30,17383.9948705362,34764.3529066344,17253.0586701823
2015-07-31,17392.0666231546,34772.4246592527,17253.0586701823
2015-08-03,17396.1827012459,34836.9869436908,17313.4444907085
2015-08-05,17367.3822121311,34808.186454576,17313.4444907085
2015-08-06,17357.0047732239,34797.8090156687,17313.4444907085
2015-08-07,17405.8723898881,34846.676632333,17313.4444907085
2015-08-10,17484.4588195516,34925.2630619965,17313.4444907085
2015-08-11,17600.5973056421,35261.7144139726,17533.5372638211
2015-08-12,17734.8937464322,35587.1909815974,17724.526401518
2015-08-13,17741.3926537511,35593.6898889163,17724.526401518
2015-08-14,17700.8349613976,35553.1321965628,17724.526401518
2015-08-17,17718.48848695,35570.7857221152,17724.526401518
2015-08-18,17617.8278728703,35271.016331277,17525.2183166747
2015-08-19,17649.54593585,35235.5703270629,17457.9870181824
2015-08-20,17632.9589969738,35233.2274751983,17472.0905935078
2015-08-21,17594.3501364135,35170.9314492956,17448.3336228676
2015-08-24,17460.987889562,34885.0019533597,17295.3066732455
2015-08-25,17337.8005933435,34621.405030071,17154.4464494122
2015-08-26,17318.9627003705,34573.5321246008,17125.3823728384
2015-08-27,17437.5495926265,34821.1006789583,17254.2351821306
2015-08-28,17471.9316205299,34859.5326571437,17258.1545875301
2015-08-31,17488.2495531514,34875.8505897652,17258.1545875301
2015-09-01,17385.4075292852,34773.008565899,17258.1545875301
2015-09-02,17386.8516131475,34774.4526497613,17258.1545875301
2015-09-08,17427.5353971665,34815.1364337803,17258.1545875301
2015-09-09,17457.4291645683,34845.0302011822,17258.1545875301
2015-09-10,17471.9365721849,34859.5376087987,17258.1545875301
2015-09-11,17497.1802018674,34884.7812384812,17258.1545875301
2015-09-14,17475.6778916618,34863.2789282756,17258.1545875301
2015-09-15,17415.8664447331,34803.467481347,17258.1545875301
2015-09-16,17495.543475866,34883.1445124798,17258.1545875301
2015-09-17,17527.6143780785,34915.2154146924,17258.1545875301
2015-09-18,17502.3024050163,34920.2576453776,17288.4784673978
2015-09-21,17484.3575925656,34902.3128329269,17288.4784673978
2015-09-22,17458.4077298409,34901.8942327187,17313.9842241575
2015-09-23,17420.4871120238,34755.9422358446,17205.7846971563
2015-09-24,17451.6893124392,34787.1444362599,17205.7846971563
2015-09-25,17437.9471608428,34773.4022846635,17205.7846971563
2015-09-28,17408.2114684518,34772.7217521026,17234.8108308526
2015-09-29,17377.4238645022,34807.8422218218,17300.65306229
2015-09-30,17414.3601170046,34844.7784743243,17300.65306229
2015-10-08,17657.9538797971,35301.5384877016,17513.4461246467
2015-10-09,17731.6799199727,35344.2219186708,17482.3724417574
2015-10-12,17753.834663142,35366.3766618401,17482.3724417574
2015-10-13,17743.5571735915,35356.0991722896,17482.3724417574
2015-10-14,17806.5459139924,35556.2215018546,17619.369034329
2015-10-15,17840.8058907547,35590.4814786169,17619.369034329
2015-10-16,17849.5274955532,35599.2030834155,17619.369034329
2015-10-19,17839.409045993,35589.0846338553,17619.369034329
2015-10-20,17827.5339461685,35577.2095340308,17619.369034329
2015-10-21,17807.1101769477,35556.7857648099,17619.369034329
2015-10-22,17831.5231908027,35581.198778665,17619.369034329
2015-10-23,17853.2597307829,35602.9353186452,17619.369034329
2015-10-26,17858.7495329993,35608.4251208616,17619.369034329
2015-10-27,17851.0202108374,35600.6957986997,17619.369034329
2015-10-28,17841.1391389528,35569.0751606092,17597.6077067957
2015-10-29,17791.9863286318,35519.9223502882,17597.6077067957
2015-10-30,17762.5185748179,35326.2611878376,17433.2499403925
2015-11-02,17768.795218815,35305.4819791785,17406.1670048007
2015-11-03,17776.4513903798,35378.0568882152,17471.0208883891
2015-11-04,17741.9835921758,35384.9273358465,17512.3178372754
2015-11-05,17711.6282406664,35309.5571711387,17467.257964204
2015-11-06,17667.8333310987,35197.5082115087,17398.8086838498
2015-11-09,17616.6467365271,35146.321616937,17398.8086838498
2015-11-10,17609.7715591235,35139.4464395334,17398.8086838498
2015-11-11,17608.5831354265,35198.2013617693,17458.6921463201
2015-11-12,17608.443158261,35198.0613846038,17458.6921463201
2015-11-13,17581.4312525543,35171.0494788971,17458.6921463201
2015-11-16,17581.3184408304,35202.8236034693,17490.547227535
2015-11-17,17580.199972393,35071.6421694106,17360.354068755
2015-11-18,17595.507971216,35086.9501682336,17360.354068755
2015-11-19,17649.1047255217,35100.4664181348,17320.2334437254
2015-11-20,17671.7560407701,35123.1177333832,17320.2334437254
2015-11-23,17659.9030399534,35111.2647325665,17320.2334437254
2015-11-24,17680.6359158208,35131.9976084339,17320.2334437254
2015-11-25,17713.6592617015,35324.2209478935,17479.2743963516
2015-11-27,17665.3664146158,35275.9281008077,17479.2743963516
2015-11-30,17660.9652093787,35271.5268955706,17479.2743963516
2015-12-01,17759.8905194118,35370.4522056038,17479.2743963516
2015-12-02,17745.2267232671,35355.7884094591,17479.2743963516
2015-12-03,17719.0498289029,35396.7686441576,17546.3644353754
2015-12-04,17727.0605371392,35404.7793523939,17546.3644353754
2015-12-07,17724.2258972612,35472.491556724,17616.8408032156
2015-12-08,17692.1334871856,35440.3991466484,17616.8408032156
2015-12-09,17737.4588999807,35413.7943925786,17544.8386341817
2015-12-10,17730.755450097,35407.0909426949,17544.8386341817
2015-12-11,17739.1756247628,35372.3837660725,17501.1477100001
2015-12-14,17731.5791065164,35427.082909885,17563.3811386304
2015-12-15,17734.413349932,35429.9171533006,17563.3811386304
2015-12-16,17755.1874416463,35450.6912450149,17563.3811386304
2015-12-17,17763.3715873294,35458.8753906979,17563.3811386304
2015-12-18,17813.3156275114,35508.81943088,17563.3811386304
2015-12-21,17894.3813113612,35589.8851147297,17563.3811386304
2015-12-22,17946.0380109126,35828.4344884603,17750.0871068413
2015-12-23,17974.3082306745,35856.7047082222,17750.0871068413
2015-12-29,18094.3137238193,36045.0406507137,17818.2130720432
2015-12-30,18095.4495069337,36046.1764338281,17818.2130720432
2016-01-04,18023.2619503699,36002.0146160717,17846.2108131096
2016-01-05,17982.7357919669,35788.0726846707,17672.6214507493
2016-01-06,17982.6707905174,35847.6930125794,17732.2471544037
2016-01-07,17986.1652509471,35970.0379910834,17850.9789406918
2016-01-08,17949.8784652879,35933.7512054243,17850.9789406918
2016-01-11,17863.2593054239,35646.1816905867,17649.8274342118
2016-01-12,17872.764490066,35655.6868752288,17649.8274342118
2016-01-13,17868.9664857441,35651.8888709069,17649.8274342118
2016-01-14,17919.6417017118,35702.5640868747,17649.8274342118
2016-01-15,17833.8920700351,35643.3507599187,17676.3372291377
2016-01-19,17885.4946070932,35756.9528864162,17738.2748809252
2016-01-20,17820.0940307835,35656.5067028283,17703.1402753489
2016-01-21,17884.4346165299,35768.7819276472,17751.0270276691
2016-01-22,17956.4660790726,35840.8133901899,17751.0270276691
2016-01-25,17935.3930495406,35819.740360658,17751.0270276691
2016-01-27,17990.1766867478,35874.5239978652,17751.0270276691
2016-01-28,17998.742449632,36021.599372612,17889.3982682912
2016-01-29,18055.3321849349,35996.3384998408,17807.4657276765
2016-02-01,18066.5699342471,36007.576249153,17807.4657276765
2016-02-02,18032.7336725218,35973.7399874278,17807.4657276765
2016-02-03,18114.2757141544,36213.0722488634,17965.0983148923
2016-02-04,18172.9061787242,36271.7027134333,17965.0983148923
2016-02-05,18109.0776832746,36233.4393445706,17990.6379018924
2016-02-16,18108.5942234646,36257.5920432901,18015.1237632279
2016-02-17,18192.667878449,36341.6656982745,18015.1237632279
2016-02-18,18197.2408231806,36346.2386430061,18015.1237632279
2016-02-19,18223.6353030211,36372.6331228467,18015.1237632279
2016-02-22,18301.4724145194,36652.112176157,18216.5642645386
2016-02-23,18263.4668736078,36614.1066352454,18216.5642645386
2016-02-24,18268.0837131786,36618.7234748162,18216.5642645386
2016-02-25,18292.1640594518,36642.8038210894,18216.5642645386
2016-02-26,18268.4409591894,36619.080720827,18216.5642645386
2016-02-29,18261.2755484426,36656.5363787222,18261.1407566885
2016-03-01,18325.6105876289,36691.1707672205,18231.4103756194
2016-03-02,18396.4434638855,36762.0036434771,18231.4103756194
2016-03-03,18425.115234171,36948.1105089687,18388.6881930081
2016-03-04,18485.1332149486,37046.6754617317,18427.1313750829
2016-03-07,18562.6159736949,37242.0112747324,18544.7243443412
2016-03-08,18534.8819013986,37214.2772024361,18544.7243443412
2016-03-09,18558.3680978347,37237.7633988723,18544.7243443412
2016-03-10,18514.9043496644,37194.299650702,18544.7243443412
2016-03-11,18592.6131586149,37272.0084596524,18544.7243443412
2016-03-14,18591.5429164405,37236.644326539,18510.396125183
2016-03-15,18541.0627826701,37186.1641927686,18510.396125183
2016-03-16,18655.4517252924,37300.5531353909,18510.396125183
2016-03-17,18749.0895697565,37593.2822238306,18709.288476807
2016-03-18,18761.5981672434,37605.7908213176,18709.288476807
2016-03-21,18758.7160782016,37552.6662098722,18658.9956615883
2016-03-22,18789.5444652838,37583.4945969545,18658.9956615883
2016-03-23,18760.6631792212,37554.6133108918,18658.9956615883
2016-03-24,18713.2770070713,37507.2271387419,18658.9956615883
2016-03-29,18786.6967587249,37580.6468903955,18658.9956615883
2016-03-30,18793.7485481631,37587.6986798338,18658.9956615883
2016-03-31,18789.8414553106,37583.7915869812,18658.9956615883
2016-04-01,18820.3602112893,37614.3103429599,18658.9956615883
2016-04-05,18761.3858481058,37615.2462869399,18718.8461182951
2016-04-06,18804.4160344474,37658.2764732815,18718.8461182951
2016-04-07,18736.3439639595,37590.2044027936,18718.8461182951
2016-04-08,18795.379505339,37649.2399441731,18718.8461182951
2016-04-11,18843.3563562197,37697.2167950538,18718.8461182951
2016-04-12,18931.9416207978,37875.5103894649,18808.3288373338
2016-04-13,18970.5873818506,37914.1561505177,18808.3288373338
2016-04-14,18986.9377386349,37930.506507302,18808.3288373338
2016-04-15,18974.7813204832,37918.3500891503,18808.3288373338
2016-04-18,19014.4740606011,37886.8824417649,18737.0972182114
2016-04-19,19084.0624064621,38169.4288713046,18949.8425565518
2016-04-20,19130.645875797,38278.7492753439,19012.5168169957
2016-04-21,19150.5652514101,38209.8524680984,18923.6117290491
2016-04-22,19095.178457594,38154.4656742823,18923.6117290491
2016-04-26,19074.2598860279,38133.5471027162,18923.6117290491
2016-04-27,19085.0191355784,38144.3063522666,18923.6117290491
2016-04-28,19095.7421261721,38155.0293428603,18923.6117290491
2016-04-29,19128.0115621495,38187.2987788377,18923.6117290491
2016-05-03,19144.9741050881,38204.2613217764,18923.6117290491
2016-05-04,19096.74069132,38156.0279080083,18923.6117290491
2016-05-05,19092.4442329051,38151.7314495934,18923.6117290491
2016-05-06,19055.6994301704,38188.2598405692,18996.8117227659
2016-05-09,19029.309891132,38161.8703015307,18996.8117227659
2016-05-10,19078.0066095236,38210.5670199224,18996.8117227659
2016-05-11,19110.6454890045,38243.2058994033,18996.8117227659
2016-05-12,19116.8159537389,38249.3763641376,18996.8117227659
2016-05-13,19103.9777643455,38236.5381747443,18996.8117227659
2016-05-17,19167.8119193861,38237.5227930543,18933.8992735862
2016-05-18,19093.691961434,38163.4028351022,18933.8992735862
2016-05-19,19058.8384300175,38128.5493036857,18933.8992735862
2016-05-20,19101.6391335843,38171.3500072525,18933.8992735862
2016-05-23,19051.3813580036,38121.0922316718,18933.8992735862
2016-05-24,19029.7894836214,38030.1115668624,18864.29782296
2016-05-25,19053.01878692,38053.340870161,18864.29782296
2016-05-26,19127.2199218408,38127.5420050818,18864.29782296
2016-05-27,19108.6622666765,38108.9843499174,18864.29782296
2016-05-31,19171.0522855757,38372.3225021908,19065.0452089481
2016-06-01,19159.650945002,38360.9211616171,19065.0452089481
2016-06-02,19187.0456925431,38388.3159091582,19065.0452089481
2016-06-03,19281.6124237856,38634.8940009089,19216.9047099553
2016-06-06,19336.0311769936,38689.3127541169,19216.9047099553
2016-06-07,19400.3110070589,38918.9863787394,19382.1332759466
2016-06-08,19420.1235940001,38938.7989656806,19382.1332759466
2016-06-14,19313.2329404945,38801.753020757,19351.8742527711
2016-06-15,19332.380597404,38820.9006776664,19351.8742527711
2016-06-16,19327.8343737008,38816.3544539633,19351.8742527711
2016-06-17,19357.1939446866,38845.7140249491,19351.8742527711
2016-06-20,19450.0888541983,38910.6059904922,19323.8432778276
2016-06-21,19441.6842904146,38902.2014267085,19323.8432778276
2016-06-22,19453.6954593818,38838.1514707372,19247.7060156268
2016-06-23,19521.8386993413,38906.2947106966,19247.7060156268
2016-06-24,19432.9601919935,38848.014946473,19278.2741905761
2016-06-27,19473.4432307341,38888.4979852136,19278.2741905761
2016-06-28,19556.0857110514,39129.5472440514,19436.5227205666
2016-06-29,19641.4331840967,39214.8947170967,19436.5227205666
2016-06-30,19698.6901417863,39365.0100882205,19528.7826295485
2016-07-01,19789.3896742971,39455.7096207312,19528.7826295485
2016-07-05,19802.1738767523,39468.4938231864,19528.7826295485
2016-07-06,19851.7196874252,39704.9422129947,19715.4984928206
2016-07-07,19799.2966970477,39652.5192226172,19715.4984928206
2016-07-08,19841.7193671215,39694.941892691,19715.4984928206
2016-07-11,19886.2731408948,39804.6787428404,19780.6164512383
2016-07-12,19959.7839178605,39878.1895198061,19780.6164512383
2016-07-13,19948.4056446614,39866.811246607,19780.6164512383
2016-07-14,19969.8110914702,39824.5151951002,19716.8511876591
2016-07-15,19922.8101209376,39777.5142245676,19716.8511876591
2016-07-18,19926.3361648925,39781.0402685225,19716.8511876591
2016-07-19,19883.9100667399,39738.6141703699,19716.8511876591
2016-07-20,19866.238668599,39720.942772229,19716.8511876591
2016-07-21,19890.6431394651,39745.3472430951,19716.8511876591
2016-07-22,19858.1092225645,39712.8133261945,19716.8511876591
2016-07-25,19863.8732301462,39718.5773337762,19716.8511876591
2016-07-26,19875.4774676426,39730.1815712726,19716.8511876591
2016-07-27,19882.2610937416,39701.1239259203,19680.9740390592
2016-07-28,19905.2520937429,39724.1149259216,19680.9740390592
2016-07-29,19940.1978201736,39759.0606523523,19680.9740390592
2016-08-01,19953.2977210096,39844.415056514,19753.1563600639
2016-08-02,19940.7239782235,39831.8413137279,19753.1563600639
2016-08-03,19939.6657776082,39830.7831131126,19753.1563600639
2016-08-04,19981.1730337088,39872.2903692132,19753.1563600639
2016-08-05,20025.0217646052,39916.1391001096,19753.1563600639
2016-08-08,20065.3398493541,40106.4297794369,19902.9791318705
2016-08-09,20120.9364794777,40162.0264095605,19902.9791318705
2016-08-10,20154.6278036891,40195.7177337718,19902.9791318705
2016-08-11,20135.0461428701,40246.5754826587,19973.3481725356
2016-08-12,20180.4384834584,40291.967823247,19973.3481725356
2016-08-15,20242.3124259198,40522.8943441546,20142.2318672871
2016-08-16,20266.6537667861,40547.2356850209,20142.2318672871
2016-08-17,20260.2039837709,40473.7083440485,20075.0871646273
2016-08-18,20317.6506797484,40531.1550400261,20075.0871646273
2016-08-19,20305.9430402987,40519.4474005763,20075.0871646273
2016-08-22,20256.6673267693,40470.1716870469,20075.0871646273
2016-08-23,20275.1879783234,40488.692338601,20075.0871646273
2016-08-24,20260.0352929045,40473.5396531822,20075.0871646273
2016-08-25,20235.7943876506,40449.2987479282,20075.0871646273
2016-08-26,20204.8080747219,40418.3124349996,20075.0871646273
2016-08-29,20204.0794686217,40417.5838288993,20075.0871646273
2016-08-30,20180.3012319337,40393.8055922114,20075.0871646273
2016-08-31,20132.9328028704,40180.3029606397,19908.786661616
2016-09-01,20120.0724940291,40167.4426517985,19908.786661616
2016-09-02,20160.9251733003,40208.2953310696,19908.786661616
2016-09-06,20279.3430603043,40527.854938146,20109.7274409091
2016-09-07,20279.6960858585,40528.2079637003,20109.7274409091
2016-09-08,20272.5630574439,40521.0749352856,20109.7274409091
2016-09-09,20170.6643105964,40252.1718744015,19942.5559553869
2016-09-12,20129.6161646045,40211.1237284095,19942.5559553869
2016-09-13,20053.1050252134,39994.9599032453,19802.6839475228
2016-09-14,20046.4826702459,39988.3375482778,19802.6839475228
2016-09-19,20078.6493882849,40020.5042663168,19802.6839475228
2016-09-20,20126.8836028656,40068.7384808975,19802.6839475228
2016-09-21,20198.4657551046,40329.1745096593,19991.3491588343
2016-09-22,20277.8916564527,40408.6004110074,19991.3491588343
2016-09-23,20278.6019746417,40369.6344767699,19951.6331904394
2016-09-27,20282.0704383277,40373.1029404559,19951.6331904394
2016-09-28,20319.5032807087,40743.2650534881,20284.0300642168
2016-09-29,20319.790680956,40743.5524537354,20284.0300642168
2016-09-30,20356.4385079186,40780.200280698,20284.0300642168
2016-10-10,20353.2387922653,40777.0005650447,20284.0300642168
2016-10-11,20338.0388000668,40761.8005728462,20284.0300642168
2016-10-12,20302.3298897521,40612.8277205679,20170.5268221936
2016-10-13,20337.4385919237,40647.9364227395,20170.5268221936
2016-10-14,20355.7736139741,40666.27144479,20170.5268221936
2016-10-17,20391.4033967472,40727.0772076665,20195.6776514678
2016-10-18,20457.8265809956,40984.1613138309,20386.1481029323
2016-10-19,20533.6883023711,41060.0230352063,20386.1481029323
2016-10-20,20552.2861442862,41003.9202931212,20311.3727435726
2016-10-21,20588.047889738,41039.6820385729,20311.3727435726
2016-10-24,20625.7465588156,41077.3807076506,20311.3727435726
2016-10-26,20631.8681315379,41235.2620097472,20462.9808648258
2016-10-27,20598.6957803333,41202.0896585427,20462.9808648258
2016-10-28,20628.1621906571,41231.5560688665,20462.9808648258
2016-10-31,20627.7091319309,41152.6607358331,20384.4600697235
2016-11-01,20624.5868257746,41149.5384296768,20384.4600697235
2016-11-02,20586.2325095623,41111.1841134646,20384.4600697235
2016-11-03,20625.4597431726,41150.4113470748,20384.4600697235
2016-11-04,20603.6481614203,41128.5997653225,20384.4600697235
2016-11-07,20697.6417769109,41222.5933808131,20384.4600697235
2016-11-08,20720.570611154,41245.5222150562,20384.4600697235
2016-11-09,20704.9816835033,41269.3306039866,20423.6545167806
2016-11-10,20703.393656708,41267.7425771913,20423.6545167806
2016-11-11,20687.5931763259,41311.914295583,20482.8536006077
2016-11-14,20602.496929121,41191.5396406964,20447.5398792046
2016-11-15,20629.3290905204,41188.9742181577,20418.1128682557
2016-11-16,20652.5251570283,41212.1702846657,20418.1128682557
2016-11-17,20586.7573744329,41146.4025020703,20418.1128682557
2016-11-18,20519.1413825138,40923.6882957011,20262.8594003376
2016-11-21,20632.3441681215,41036.8910813088,20262.8594003376
2016-11-22,20708.0043787774,41371.941496055,20521.9904733549
2016-11-23,20729.6844205055,41393.6215377831,20521.9904733549
2016-11-25,20726.6613976992,41390.5985149768,20521.9904733549
2016-11-28,20793.5832620837,41457.5203793612,20521.9904733549
2016-11-29,20708.933417984,41372.8705352616,20521.9904733549
2016-11-30,20601.3699137912,41265.3070310687,20521.9904733549
2016-12-01,20633.4983161373,41224.7973076092,20449.2796367126
2016-12-02,20646.4328510174,41237.7318424894,20449.2796367126
2016-12-05,20692.1689948113,41283.4679862833,20449.2796367126
2016-12-06,20654.898427026,41246.1974184979,20449.2796367126
2016-12-07,20733.2175599589,41324.5165514309,20449.2796367126
2016-12-08,20728.1877681103,41293.212156203,20422.9787324291
2016-12-09,20723.5816790275,41288.6060671202,20422.9787324291
2016-12-12,20717.2997232369,41282.3241113296,20422.9787324291
2016-12-13,20723.1473820419,41288.1717701345,20422.9787324291
2016-12-14,20640.1139046797,41205.1382927724,20422.9787324291
2016-12-15,20551.9911991161,41117.0155872088,20422.9787324291
2016-12-16,20545.5253833354,41078.3993782061,20390.7961566313
2016-12-19,20507.1818230724,41014.5632154096,20365.2780359771
2016-12-20,20463.6539560634,40971.0353484006,20365.2780359771
2016-12-21,20472.7528622706,40980.1342546078,20365.2780359771
2016-12-22,20473.4418036015,40900.2185498279,20284.4381153257
2016-12-23,20469.5403522752,40896.3170985016,20284.4381153257
2016-12-28,20474.9186674187,40901.6954136451,20284.4381153257
2016-12-29,20557.956470461,40984.7332166874,20284.4381153257
2016-12-30,20567.9040519409,41066.3771497891,20356.0628422205
2017-01-03,20520.7468556279,40980.6081826464,20317.4124209695
2017-01-04,20563.0870642988,41022.9483913173,20317.4124209695
2017-01-05,20558.3746308847,41018.2359579031,20317.4124209695
2017-01-06,20552.4412956711,41012.3026226895,20317.4124209695
2017-01-09,20637.1108391333,41326.0629463504,20546.2743392499
2017-01-10,20642.7282516205,41331.6803588376,20546.2743392499
2017-01-11,20713.7519210212,41402.7040282384,20546.2743392499
2017-01-12,20700.9655841738,41389.9176913909,20546.2743392499
2017-01-13,20711.6365007717,41340.0406258967,20485.6657485671
2017-01-17,20703.7469958118,41332.1511209368,20485.6657485671
2017-01-18,20623.4443496104,41251.8484747354,20485.6657485671
2017-01-19,20645.3260377747,41273.7301628997,20485.6657485671
2017-01-20,20654.8104331224,41283.2145582475,20485.6657485671
2017-01-23,20666.3820979173,41294.7862230424,20485.6657485671
2017-01-24,20702.1503184176,41330.5544435427,20485.6657485671
2017-01-25,20696.4596076648,41324.8637327898,20485.6657485671
2017-02-03,20725.2732359512,41353.6773610762,20485.6657485671
2017-02-06,20703.5929630304,41331.9970881555,20485.6657485671
2017-02-07,20719.7386382118,41348.1427633368,20485.6657485671
2017-02-08,20762.6950649963,41577.3301143384,20671.7106279048
2017-02-09,20767.3673988988,41582.0024482409,20671.7106279048
2017-02-10,20812.074905114,41626.7099544561,20671.7106279048
2017-02-13,20843.8454132624,41658.4804626044,20671.7106279048
2017-02-14,20824.5959244902,41639.2309738322,20671.7106279048
2017-02-15,20812.4803847593,41585.2572909035,20629.8105846637
2017-02-16,20811.1712966773,41583.9482028215,20629.8105846637
2017-02-17,20817.8439120872,41590.6208182314,20629.8105846637
2017-02-21,20891.6117403163,41664.3886464605,20629.8105846637
2017-02-22,20896.306692063,41669.0835982072,20629.8105846637
2017-02-23,20884.6785744358,41657.45548058,20629.8105846637
2017-02-24,20905.9918298829,41835.0313939151,20785.9171360004
2017-02-27,20932.8793682223,41861.9189322544,20785.9171360004
2017-02-28,20906.2394693584,41835.2790333906,20785.9171360004
2017-03-01,20929.207525786,41830.6009155864,20758.2432879204
2017-03-02,20877.7681735051,41779.1615633054,20758.2432879204
2017-03-03,20900.2383513345,41801.6317411349,20758.2432879204
2017-03-06,20875.896174945,41777.2895647453,20758.2432879204
2017-03-07,20869.1513195818,41770.5447093822,20758.2432879204
2017-03-08,20781.5537830642,41482.0333140265,20557.1283141087
2017-03-09,20716.2952972773,41386.1824937252,20526.5053566367
2017-03-10,20719.5792544252,41389.4664508731,20526.5053566367
2017-03-13,20776.6010641602,41446.4882606081,20526.5053566367
2017-03-14,20742.1459037879,41412.0331002358,20526.5053566367
2017-03-15,20873.333865947,41543.2210623949,20526.5053566367
2017-03-16,20890.2004559918,41560.0876524397,20526.5053566367
2017-03-17,20873.9448768824,41543.8320733303,20526.5053566367
2017-03-20,20915.1363237747,41780.8038901533,20722.0901417823
2017-03-21,20865.5251061844,41731.192672563,20722.0901417823
2017-03-22,20838.7954465869,41704.4630129655,20722.0901417823
2017-03-23,20837.8969013526,41703.5644677312,20722.0901417823
2017-03-24,20861.1234947696,41726.7910611482,20722.0901417823
