"Index","price"
2011-06-03,2998.814419
2011-06-06,2998.360868
2011-06-07,3004.86074
2011-06-08,3008.822784
2011-06-09,2998.59192
2011-06-10,3006.470382
2011-06-13,3003.722057
2011-06-14,2981.458348
2011-06-15,3008.786742
2011-06-16,3013.363824
2011-06-17,3010.11507
2011-06-20,3008.45621
2011-06-21,3000.240712
2011-06-22,2999.93071
2011-06-23,3015.353038
2011-06-24,3030.3
2011-06-27,3024.60485
2011-06-28,2993.95521
2011-06-29,2975.167654
2011-06-30,2964.094268
2011-07-01,2958.2547
2011-07-05,2977.783878
2011-07-06,2982.84756
2011-07-07,2970.083952
2011-07-08,2997.71794
2011-07-11,3018.048224
2011-07-12,3026.576926
2011-07-13,3027.57718
2011-07-14,3010.9414
2011-07-15,3023.18208
2011-07-18,3025.5513
2011-07-19,3030.282705
2011-07-20,3016.711716
2011-07-21,3001.148865
2011-07-22,3005.45551
2011-07-25,2998.056512
2011-07-26,3006.24805
2011-07-27,3001.622188
2011-07-28,3007.054624
2011-07-29,3036.13979
2011-08-01,3042.913005
2011-08-02,3068.913508
2011-08-03,3066.909095
2011-08-04,3101.135961
2011-08-05,3073.840756
2011-08-08,3108.137248
2011-08-09,3125.3688
2011-08-10,3145.571478
2011-08-11,3099.989655
2011-08-12,3115.298235
2011-08-15,3107.5265
2011-08-16,3117.231864
2011-08-17,3132.346752
2011-08-18,3143.299132
2011-08-19,3146.855025
2011-08-22,3146.86983
2011-08-23,3135.727872
2011-08-24,3106.34424
2011-08-25,3120.624032
2011-08-26,3128.195072
2011-08-29,3111.281684
2011-08-30,3126.592
2011-08-31,3118.18278
2011-09-01,3135.99673
2011-09-02,3155.49988
2011-09-06,3161.89159
2011-09-07,3151.94079
2011-09-08,3158.448888
2011-09-09,3172.955058
2011-09-12,3163.918984
2011-09-13,3163.85757
2011-09-14,3158.47896
2011-09-15,3141.91853
2011-09-16,3142.73388
2011-09-19,3164.688032
2011-09-20,3165.939031
2011-09-21,3173.81833
2011-09-22,3200.14992
2011-09-23,3180.9046
2011-09-26,3172.64024
2011-09-27,3158.57016
2011-09-28,3156.0784
2011-09-29,3156.541134
2011-09-30,3162.69921
2011-10-03,3182.08125
2011-10-04,3171.5625
2011-10-05,3161.17125
2011-10-06,3145.03837
2011-10-07,3130.06125
2011-10-11,3112.9125
2011-10-12,3098.378146
2011-10-13,3119.69125
2011-10-14,3107.40227
2011-10-17,3117.52694
2011-10-18,3123.259123
2011-10-19,3125.519439
2011-10-20,3122.624973
2011-10-21,3119.188518
2011-10-24,3110.77884
2011-10-25,3127.83092
2011-10-26,3106.309282
2011-10-27,3079.333495
2011-10-28,3093.365436
2011-10-31,3125.423808
2011-11-01,3156.5285
2011-11-02,3152.307795
2011-11-03,3139.433506
2011-11-04,3140.88753
2011-11-07,3148.611828
2011-11-08,3135.573072
2011-11-09,3151.49582
2011-11-10,3144.853317
2011-11-14,3151.918744
2011-11-15,3145.594934
2011-11-16,3151.674621
2011-11-17,3160.097784
2011-11-18,3152.400688
2011-11-21,3160.273825
2011-11-22,3167.19169
2011-11-23,3174.826356
2011-11-25,3172.61244
2011-11-28,3173.6004
2011-11-29,3164.862671
2011-11-30,3153.35978
2011-12-01,3147.758495
2011-12-02,3155.790051
2011-12-05,3156.03488
2011-12-06,3150.5265
2011-12-07,3161.354217
2011-12-08,3172.44222
2011-12-09,3158.779008
2011-12-12,3163.91166
2011-12-13,3175.36602
2011-12-14,3186.23712
2011-12-15,3187.89236
2011-12-16,3186.706348
2011-12-19,3188.750378
2011-12-20,3172.99224
2011-12-21,3160.081964
2011-12-22,3168.60889
2011-12-23,3147.356672
2011-12-27,3142.503562
2011-12-28,3159.146124
2011-12-29,3161.20613
2011-12-30,3154.250924
2012-01-03,3141.511192
2012-01-04,3136.108735
2012-01-05,3140.465376
2012-01-06,3152.365522
2012-01-09,3156.479102
2012-01-10,3153.232232
2012-01-11,3165.91002
2012-01-12,3163.283127
2012-01-13,3168.473252
